match_id,y,ctx_dispersion,ctx_n_books,ctx_has_pinnacle,ctx_league_tier,ctx_league_E0,ctx_league_SP1,ctx_league_I1,ctx_league_D1,ctx_league_F1,ctx_month,ctx_is_weekend,ctx_season_phase,ctx_overround,pH_b365,pD_b365,pA_b365,pH_bw,pD_bw,pA_bw,pH_wh,pD_wh,pA_wh,pH_ps,pD_ps,pA_ps
11278,1,0.012226972450862832,4,1,1,0,0,0,1,0,2,1,1,1.05,0.5496094879953717,0.25021695111368236,0.20017356089094587,0.540711462450593,0.24901185770750991,0.21027667984189727,0.5453359425962165,0.2439660795825179,0.21069797782126548,0.5485845990189705,0.2527510194432953,0.19866438153773414
11279,1,0.017196689060129847,4,1,1,0,0,0,1,0,2,1,1,1.05,0.5968169761273209,0.21220159151193632,0.19098143236074272,0.5932203389830508,0.22598870056497172,0.18079096045197737,0.6057427559984266,0.2235479218565622,0.17070932214501117,0.5995993371498973,0.2229457119656662,0.17745495088443652
11280,0,0.013506720623718244,4,1,1,0,0,0,1,0,2,1,1,1.05,0.42285270112708895,0.27982899339292655,0.29731830547998445,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.4243156199677939,0.2745571658615137,0.30112721417069244,0.41200703169197245,0.2873046066694763,0.3006883616385513
11281,2,0.01787617141704794,4,1,1,0,0,0,1,0,2,1,1,1.05,0.5292717447246527,0.2507076685537828,0.22002058672156458,0.5170771533541978,0.24765274186964212,0.23527010477616003,0.530161427357689,0.23789294817332204,0.23194562446898898,0.5185613243233672,0.2544918372668768,0.22694683840975602
11282,0,0.01176681297864694,4,1,1,0,0,0,1,0,2,1,1,1.05,0.35868795720915597,0.24824982301581053,0.3930622197750334,0.3642410015649452,0.2492175273865415,0.3865414710485133,0.37154751421023136,0.23817148346809702,0.39028100232167157,0.36072436958426635,0.24788238730406,0.3913932431116736
6136,1,0.009039852954888296,4,1,1,0,0,1,0,0,2,1,1,1.05,0.2796610169491525,0.288135593220339,0.43220338983050843,0.2888402625820569,0.2844638949671772,0.42669584245076586,0.29076860512403413,0.28629524196827977,0.422936152907686,0.2843874524373072,0.2877730173472751,0.4278395302154179
6135,2,0.012132931921051856,4,1,1,0,0,1,0,0,2,1,1,1.05,0.2273268269459653,0.27279219233515833,0.49988098071887654,0.22493036211699163,0.27785515320334264,0.4972144846796657,0.2207322264793529,0.272669220945083,0.506598552575564,0.21499691374981011,0.2742432223683658,0.5107598638818241
6134,2,0.014202438159897662,4,1,1,0,0,1,0,0,2,1,1,1.05,0.2711119602598395,0.28754298815437523,0.44134505158578524,0.269917914051183,0.2906808305166586,0.43940125543215836,0.2653981953707336,0.28148293448411144,0.453118870145155,0.26516648816161886,0.2968888594447573,0.4379446523936239
11277,1,0.014135133445636057,4,1,1,0,0,0,1,0,2,1,1,1.05,0.23595505617977527,0.2247191011235955,0.5393258426966292,0.23153252480705624,0.22601984564498345,0.5424476295479603,0.22148541114058357,0.22148541114058357,0.557029177718833,0.23054751538442828,0.2267591759297546,0.5426933086858172
11276,0,0.013148672350147248,4,1,1,0,0,0,1,0,2,0,1,1.05,0.6543046357615894,0.1997350993377483,0.14596026490066225,0.6502937159950578,0.19779767194849676,0.1519086120564455,0.6635474266269672,0.1935346660995321,0.14291790727350062,0.6588996528471982,0.18880750286264747,0.1522928442901543
6133,2,0.017754769696076457,4,1,1,0,0,1,0,0,2,0,1,1.05,0.40201005025125625,0.2989949748743718,0.2989949748743718,0.3924050632911393,0.3037974683544304,0.3037974683544304,0.40414507772020725,0.2860103626943005,0.3098445595854922,0.39893253045025323,0.3060991743077415,0.2949682952420054
11275,1,0.015848244320044256,4,1,1,0,0,0,1,0,2,0,1,1.05,0.44134505158578524,0.28754298815437523,0.2711119602598395,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.4533333333333333,0.2733333333333333,0.2733333333333333,0.435751916417557,0.29403320803859473,0.2702148755438482
6132,0,0.0192727884014543,4,1,1,0,0,1,0,0,2,0,1,1.05,0.6559254456657416,0.21813686876643598,0.1259376855678224,0.6390382340658596,0.2198999927847877,0.1410617731493527,0.661764705882353,0.20588235294117646,0.1323529411764706,0.6520754686574621,0.2125708576240185,0.1353536737185195
11274,0,0.006150974007761201,4,1,1,0,0,0,1,0,2,1,1,1.05,0.6818181818181818,0.19090909090909092,0.12727272727272726,0.6877273937350252,0.18981276067086697,0.1224598455941077,0.6827492034592626,0.19344560764679108,0.12380518889394629,0.6860266757461948,0.1928589048282475,0.12111441942555772
6130,0,0.014005929050998019,4,1,1,0,0,1,0,0,2,1,1,1.05,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.46646341463414626,0.274390243902439,0.2591463414634146,0.45618793410251995,0.29130072900522364,0.25251133689225647
6129,0,0.021850924005993633,4,1,1,0,0,1,0,0,2,1,1,1.05,0.6775907883082374,0.21080602302922938,0.11160318866253321,0.6615225929305351,0.20708533343912405,0.13139207363034075,0.6822901216256304,0.2017205576980125,0.11598932067635717,0.6870251590087001,0.19955087606061825,0.1134239649306816
6131,0,0.01100599156162475,4,1,1,0,0,1,0,0,2,1,1,1.05,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5178807947019867,0.2772185430463576,0.20490066225165565,0.5317919075144508,0.2658959537572254,0.20231213872832374,0.5281512255151419,0.26922471941301107,0.20262405507184694
6128,1,0.013437600554466467,4,1,1,0,0,1,0,0,2,1,1,1.05,0.6349206349206349,0.23809523809523808,0.12698412698412698,0.6432785239111334,0.23063888540228444,0.12608259068658215,0.6443298969072165,0.23195876288659795,0.12371134020618557,0.6342305156157673,0.22844321889477873,0.13732626548945387
11273,1,0.012371459077095418,4,1,1,0,0,0,1,0,2,1,1,1.05,0.45121263395375066,0.25267907501410036,0.2961082910321489,0.45971385542168675,0.25470632530120474,0.2855798192771084,0.4543876567020251,0.24513018322082927,0.30048216007714557,0.4522460382031694,0.25269099784720167,0.29506296394962883
6127,0,0.009632642664601704,4,1,1,0,0,1,0,0,2,1,1,1.05,0.5576208178438662,0.2527881040892193,0.1895910780669145,0.5459176541848509,0.25525338965940325,0.1988289561557457,0.5557815678297607,0.2508527616961352,0.19336567047410425,0.5542189648869315,0.25444353533067565,0.191337499782393
6125,1,0.023057781046935837,4,1,1,0,0,1,0,0,2,1,1,1.05,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.4146341463414634,0.27439024390243905,0.31097560975609756,0.420953599518308,0.2942836713957776,0.28476272908591427
11267,0,0.015210021897352075,4,1,1,0,0,0,1,0,2,1,1,1.05,0.8280254777070063,0.09936305732484074,0.07261146496815286,0.8282189856798265,0.10979817410155414,0.061982840218619266,0.836202656173143,0.10919822921790458,0.05459911460895229,0.8371209723365196,0.10464012154206495,0.05823890612141545
11268,1,0.01780104205665812,4,1,1,0,0,0,1,0,2,1,1,1.05,0.44155844155844154,0.2792207792207792,0.2792207792207792,0.4407039020657995,0.2631981637337414,0.29609793420045905,0.4423305588585018,0.2580261593341261,0.2996432818073722,0.43754495324862147,0.264924478542316,0.2975305682090626
11269,2,0.01598968553524377,4,1,1,0,0,0,1,0,2,1,1,1.05,0.09938837920489296,0.1452599388379205,0.7553516819571866,0.1035512777962164,0.15964155326916693,0.7368071689346166,0.10849909584086798,0.15370705244122962,0.7377938517179022,0.10309560354391138,0.15026670516541799,0.7466376912906707
11270,2,0.009896384116218994,4,1,1,0,0,0,1,0,2,1,1,1.05,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.315015479876161,0.25541795665634676,0.4295665634674923,0.3097238895558223,0.2581032412965186,0.43217286914765907,0.30708060962241396,0.25522530878907757,0.4376940815885086
11271,2,0.008731764488318952,4,1,1,0,0,0,1,0,2,1,1,1.05,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.4605263157894737,0.2697368421052631,0.2697368421052631,0.46303501945525294,0.26459143968871596,0.27237354085603116,0.45603753157704796,0.2746589678816312,0.26930350054132085
11272,0,0.016440991492623947,4,1,1,0,0,0,1,0,2,1,1,1.05,0.29127725856697817,0.27842679127725856,0.43029595015576316,0.29731830547998445,0.27982899339292655,0.42285270112708895,0.3104838709677419,0.2661290322580645,0.4233870967741935,0.29252662401850155,0.2790383646977637,0.4284350112837346
6124,1,0.013681194040989532,4,1,1,0,0,1,0,0,2,1,1,1.05,0.3170731707317074,0.3170731707317074,0.3658536585365854,0.321701088615322,0.306134906908129,0.372164004476549,0.324566546611944,0.30153279169109637,0.3739006616969595,0.3180771728222585,0.3170342968457921,0.3648885303319494
6126,2,0.014182536835978542,4,1,1,0,0,1,0,0,2,1,1,1.05,0.18950534759358292,0.22560160427807488,0.5848930481283423,0.20549398726715398,0.2250648431973591,0.569441169535487,0.20264474624731954,0.22194424588992137,0.5754110078627591,0.19401620067938335,0.22275934152077345,0.5832244577998433
11266,1,0.022816484281300967,4,1,1,0,0,0,1,0,2,0,1,1.05,0.2553191489361702,0.21276595744680848,0.5319148936170213,0.24765100671140938,0.22953020134228191,0.5228187919463088,0.23227065712426806,0.22121014964216004,0.5465191932335719,0.24321062160531082,0.2235968617984309,0.5331925165962583
6123,0,0.019784218497940022,4,1,1,0,0,1,0,0,2,0,1,1.05,0.25267907501410036,0.2961082910321489,0.45121263395375066,0.26164462334675104,0.2898217366302473,0.4485336400230017,0.26459143968871596,0.27237354085603116,0.46303501945525294,0.2554313458591012,0.2940161413060954,0.4505525128348035
6122,2,0.01885103072427299,4,1,1,0,0,1,0,0,1,0,1,1.05,0.1809859255351006,0.2500463444892837,0.5689677299756157,0.18037781840341255,0.2559414990859232,0.5636806825106643,0.1705981465880371,0.25021061499578773,0.5791912384161753,0.16635319571742474,0.24633887549971592,0.5873079287828593
11264,0,0.01926258321033414,4,1,1,0,0,0,1,0,1,1,1,1.05,0.5854612684547574,0.24959138286755447,0.16494734867768818,0.5835764902042518,0.236348478532722,0.18007503126302626,0.5990469707283866,0.23213070115724985,0.16882232811436354,0.5886822676537935,0.24628543850821977,0.16503229383798657
11265,0,0.010778046187182536,4,1,1,0,0,0,1,0,1,1,1,1.05,0.6999830307144069,0.17308671304938064,0.12693025623621246,0.6896942242355606,0.17997734994337483,0.13032842582106455,0.6984126984126984,0.1688888888888889,0.1326984126984127,0.6989928231107895,0.16922984138471742,0.13177733550449305
6121,2,0.02688115691247742,4,1,1,0,0,1,0,0,1,1,1,1.05,0.2253807106598985,0.2629441624365483,0.5116751269035533,0.2503438789546079,0.26822558459422274,0.4814305364511692,0.2389371162396782,0.2518526360364175,0.5092102477239042,0.23417652483465048,0.2621000128908148,0.5037234622745347
6120,1,0.018639960351081925,4,1,1,0,0,1,0,0,1,1,1,1.05,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.41025641025641024,0.2948717948717948,0.2948717948717948,0.42105263157894735,0.2894736842105263,0.2894736842105263,0.42075508577786463,0.30431971612864417,0.2749251980934911
6117,0,0.01117258437743253,4,1,1,0,0,1,0,0,1,1,1,1.05,0.4540461369461735,0.3075796411570853,0.23837422189674112,0.4626865671641791,0.3059701492537313,0.23134328358208955,0.46339593714066696,0.29896512073591414,0.237638942123419,0.4606328182487122,0.30905077262693154,0.2303164091243561
6118,0,0.023112397768378968,4,1,1,0,0,1,0,0,1,1,1,1.05,0.42285270112708895,0.27982899339292655,0.29731830547998445,0.417910447761194,0.26865671641791045,0.3134328358208955,0.43217286914765907,0.2581032412965186,0.3097238895558223,0.409840800519897,0.2771416301509905,0.3130175693291123
6119,1,0.017432705966951574,4,1,1,0,0,1,0,0,1,1,1,1.05,0.3865105008077544,0.28695476575121165,0.32653473344103395,0.39992822823421514,0.2787735002691441,0.32129827149664064,0.38780588967233515,0.2737453338863542,0.33844877644131066,0.3968358602504944,0.2814765985497693,0.3216875411997363
11259,1,0.014545263184965443,4,1,1,0,0,0,1,0,1,1,1,1.05,0.5692192187805826,0.21124357674746064,0.21953720447195677,0.5633886963794957,0.23085195363842756,0.20575934998207673,0.5656565656565656,0.2222222222222222,0.21212121212121213,0.567029854496448,0.22522213846821537,0.2077480070353366
11261,0,0.024488935740838137,4,1,1,0,0,0,1,0,1,1,1,1.05,0.3969754253308129,0.27221172022684315,0.3308128544423441,0.3787575150300601,0.2705410821643286,0.3507014028056112,0.3784570596797671,0.264919941775837,0.35662299854439594,0.3953575439910145,0.2751778360164733,0.32946461999251214
11260,0,0.013359271386357842,4,1,1,0,0,0,1,0,1,1,1,1.05,0.35868795720915597,0.24824982301581053,0.3930622197750334,0.35489387385574894,0.2612413238104818,0.3838648023337692,0.3601465434851863,0.24641605606881173,0.39343740044600195,0.35182226566171076,0.2532751912486138,0.3949025430896753
11258,2,0.023396051234150495,4,1,1,0,0,0,1,0,1,1,1,1.05,0.11090504451038577,0.16394658753709201,0.7251483679525222,0.10040295500335795,0.1658831430490262,0.7337139019476159,0.0920523138832998,0.153420523138833,0.7545271629778673,0.10918504645328445,0.1598585738556435,0.7309563796910721
6114,0,0.014665153923940698,4,1,1,0,0,1,0,0,1,1,1,1.05,0.631578947368421,0.21052631578947367,0.15789473684210525,0.6288003940676096,0.21928143072565598,0.15191817520673445,0.6434584204004554,0.21399079108005908,0.14255078851948552,0.6391388917073424,0.21351763860134668,0.14734346969131099
6116,1,0.013963759573969173,4,1,1,0,0,1,0,0,1,1,1,1.05,0.5670771224886585,0.2525383452149492,0.1803845322963923,0.5557224391709222,0.2553319315109642,0.18894562931811357,0.5557815678297607,0.2508527616961352,0.19336567047410425,0.5664916799011575,0.24504729156029711,0.18846102853854552
11263,1,0.02094401806039118,4,1,1,0,0,0,1,0,1,1,1,1.05,0.7333822254816987,0.17201146743116208,0.09460630708713914,0.7404069018799897,0.16482101467937163,0.09477208344063869,0.7422680412371134,0.15463917525773196,0.10309278350515463,0.7542108187862878,0.1460133749784429,0.09977580623526933
6115,1,0.015323414663890141,4,1,1,0,0,1,0,0,1,1,1,1.05,0.7333822254816987,0.17201146743116208,0.09460630708713914,0.73520050922979,0.17377466581795037,0.09102482495225972,0.7510668563300142,0.17069701280227595,0.07823613086770981,0.7457019838563561,0.17332532597742337,0.0809726901662205
11262,1,0.01638123143689316,4,1,1,0,0,0,1,0,1,1,1,1.05,0.5198277142432793,0.25367592455072036,0.2264963612060003,0.5194197473093121,0.25549836218998595,0.2250818905007019,0.530161427357689,0.23789294817332204,0.23194562446898898,0.5283254351804063,0.25243747947262235,0.21923708534697134
11257,0,0.018896831574911864,4,1,1,0,0,0,1,0,1,0,1,1.05,0.44510940714419295,0.2814662427529456,0.27342435010286137,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.44567087051039,0.28113540378126345,0.27319372570834644
6113,2,0.014656010499592798,4,1,1,0,0,1,0,0,1,0,1,1.05,0.27139552814186585,0.2968388589051658,0.4317656129529684,0.26882144264879776,0.303508080409933,0.4276704769412692,0.2728362982210673,0.2854287427543474,0.44173495902458515,0.26736975008355307,0.3024620297820194,0.43016822013442757
11256,0,0.021102662019118264,4,1,1,0,0,0,1,0,1,0,1,1.05,0.8077654086342655,0.13616616888406188,0.05606842248167254,0.8184130946095137,0.1235539768636298,0.058032928526856424,0.8292682926829268,0.11609756097560976,0.054634146341463415,0.8341323106423778,0.1102588686481304,0.05560882070949185
11255,2,0.01795142217123641,4,1,1,0,0,0,1,0,1,1,1,1.05,0.49868766404199477,0.25065616797900264,0.25065616797900264,0.48923539088763335,0.248480080108719,0.26228452900364785,0.5022421524663677,0.2322869955156951,0.26547085201793724,0.4977637044556154,0.238876551635735,0.2633597439086497
11254,2,0.01247112480796109,4,1,1,0,0,0,1,0,1,1,1,1.05,0.868812998345118,0.08609146983601625,0.04509553181886565,0.8754208754208753,0.08754208754208753,0.037037037037037035,0.8824940047961631,0.07721822541966428,0.040287769784172665,0.8747694011012115,0.08019957157803978,0.04503102732074874
6109,0,0.018806478683243696,4,1,1,0,0,1,0,0,1,1,1,1.05,0.39471577261809454,0.27862289831865494,0.3266613290632506,0.3924665856622115,0.2770352369380316,0.330498177399757,0.4134419551934827,0.26578411405295316,0.3207739307535642,0.4064498933901919,0.2763859275053305,0.31716417910447764
6110,0,0.011610798214540533,4,1,1,0,0,1,0,0,1,1,1,1.05,0.33938294010889286,0.2879612825166364,0.37265577737447064,0.3437815975733064,0.27805864509605666,0.37815975733063706,0.34528497409326425,0.27419689119170987,0.3805181347150259,0.33745715115716085,0.2856938123365934,0.3768490365062458
6111,2,0.012953313322862882,4,1,1,0,0,1,0,0,1,1,1,1.05,0.2631981637337414,0.29609793420045905,0.4407039020657995,0.27139552814186585,0.2968388589051658,0.4317656129529684,0.2744315915436777,0.29158356601515756,0.43398484244116475,0.2594416716941809,0.29867822080842427,0.44188010749739487
6112,2,0.02216206309706549,4,1,1,0,0,1,0,0,1,1,1,1.05,0.1574642126789366,0.2699386503067484,0.5725971370143149,0.16464891041162225,0.27845036319612587,0.5569007263922517,0.1603563474387528,0.2583518930957684,0.5812917594654788,0.154700470313822,0.2611880569255044,0.5841114727606734
11251,0,0.00796240427707152,4,1,1,0,0,0,1,0,1,1,1,1.05,0.47291361639824303,0.24890190336749632,0.2781844802342606,0.47134935304990755,0.2513863216266174,0.27726432532347506,0.4752700397953383,0.24388857305287093,0.2808413871517908,0.46680673608724466,0.25229502446490765,0.2808982394478478
11252,1,0.016458994438179757,4,1,1,0,0,0,1,0,1,1,1,1.05,0.3533254156769596,0.2725653206650831,0.37410926365795727,0.3506261180679785,0.2629695885509839,0.38640429338103754,0.3535295185594745,0.257290927396062,0.3891795540444635,0.3482130462278848,0.2765806481467199,0.3752063056253952
11253,2,0.007879224700842994,4,1,1,0,0,0,1,0,1,1,1,1.05,0.3967517401392111,0.2505800464037123,0.3526682134570765,0.39844165043385865,0.2518151230741987,0.3497432264919426,0.3919047850062259,0.25209010494995066,0.35600511004382346,0.39681679647815776,0.2561462919065357,0.3470369116153064
6107,0,0.014390063715293114,4,1,1,0,0,1,0,0,1,1,1,1.05,0.6612580573460769,0.22671704823294064,0.11202489442098243,0.646830530401035,0.22639068564036224,0.12677878395860287,0.6629834254143647,0.22099447513812154,0.11602209944751382,0.6586644591611479,0.2215783664459161,0.119757174392936
6108,2,0.01550818937091146,4,1,1,0,0,1,0,0,1,1,1,1.05,0.23725953425582186,0.249746878164023,0.5129935875801553,0.24051172707889126,0.2605543710021322,0.4989339019189765,0.23237962316817867,0.2512212142358688,0.5163991625959526,0.23069949500734743,0.2605474081080285,0.5087530968846241
11248,0,0.015061259065461241,4,1,1,0,0,0,1,0,1,1,1,1.05,0.263607257203842,0.2497331910352187,0.4866595517609391,0.25616295326242766,0.25274744721892867,0.49108959951864384,0.25846319183234817,0.23858140784524448,0.5029554003224072,0.2640650006155361,0.24781484673150317,0.48812015265296077
11249,1,0.013964571164549893,4,1,1,0,0,0,1,0,1,1,1,1.05,0.24982124483353968,0.25315219476465356,0.49702656040180676,0.2547632008709852,0.2618399564507349,0.48339684267827976,0.25921578696401715,0.2522099548839085,0.48857425815207417,0.24698637628093867,0.26030100573004583,0.4927126179890154
11250,2,0.01742997241275066,4,1,1,0,0,0,1,0,1,1,1,1.05,0.21158844213423023,0.238036997401009,0.5503745604647607,0.22601984564498345,0.23153252480705624,0.5424476295479603,0.22148541114058357,0.22148541114058357,0.557029177718833,0.2261689017760058,0.22511450130152555,0.5487165969224687
6106,0,0.035583495182287234,4,1,1,0,0,1,0,0,1,0,1,1.05,0.6675392670157069,0.2225130890052356,0.1099476439790576,0.6584328480287911,0.20611810894814334,0.1354490430230656,0.688249943400498,0.19560787865066787,0.11614217794883405,0.6929980989277429,0.19420712853015373,0.11279477254210334
6105,0,0.012389737734644073,4,1,1,0,0,1,0,0,1,0,1,1.05,0.6613756613756613,0.21164021164021163,0.12698412698412698,0.6643024823934869,0.19999001048898654,0.13570750711752658,0.6690140845070423,0.19718309859154928,0.13380281690140844,0.6646228186039456,0.19829281625014833,0.13708436514590625
6102,0,0.007950410551622966,4,1,1,0,0,1,0,0,1,1,1,1.05,0.3156822810590631,0.3054989816700611,0.3788187372708758,0.3156822810590631,0.3054989816700611,0.3788187372708758,0.32059940903334744,0.29991557619248627,0.3794850147741663,0.30990984653981873,0.3109063412232265,0.37918381223695474
6101,0,0.011610109019857567,4,1,1,0,0,1,0,0,1,1,1,1.05,0.5729707286692962,0.26261158397342743,0.1644176873572763,0.5747126436781609,0.2528735632183908,0.17241379310344826,0.5822159491884262,0.2484121383203952,0.16937191249117856,0.575241085445167,0.2543171114599686,0.1704418030948643
6103,1,0.015096873491278286,4,1,1,0,0,1,0,0,1,1,1,1.05,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.5785614377145764,0.24180901114737427,0.1796295511380494,0.5668257756563246,0.2461217183770883,0.18705250596658712,0.5783267272557421,0.2482790834234162,0.17339418932084186
11247,0,0.01240254061055428,4,1,1,0,0,0,1,0,1,1,1,1.05,0.26972639011473964,0.23601059135039718,0.4942630185348632,0.2694758699699269,0.2418373192037806,0.4886868108262924,0.26547085201793724,0.2322869955156951,0.5022421524663677,0.26330120242472427,0.2334095200238498,0.503289277551426
11246,1,0.011351141236211771,4,1,1,0,0,0,1,0,1,1,1,1.05,0.4365343242714649,0.26070799921768045,0.30275767651085467,0.449677174325864,0.2552221800227877,0.29510064565134825,0.4423305588585018,0.2580261593341261,0.2996432818073722,0.4378239291552734,0.2559764241886652,0.3061996466560614
6104,0,0.020151118737151467,4,1,1,0,0,1,0,0,1,1,1,1.05,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.43940125543215836,0.2906808305166586,0.269917914051183,0.4545013110614742,0.28668544236185295,0.2588132465766728,0.44156157738193236,0.3012522911110379,0.25718613150702974
11241,1,0.013123592447090974,4,1,1,0,0,0,1,0,1,1,1,1.05,0.4603234298608499,0.26212861978187285,0.27754795035727714,0.4697535474234503,0.25392083644510827,0.2763256161314414,0.4638379942140791,0.2507232401157184,0.28543876567020254,0.4607238275088788,0.2636294380840996,0.27564673440702153
11240,2,0.011044739597972754,4,1,1,0,0,0,1,0,1,1,1,1.05,0.17840375586854462,0.1971830985915493,0.6244131455399061,0.1649981908093113,0.21083102158967554,0.6241707876010132,0.16981132075471697,0.20754716981132074,0.6226415094339622,0.1677379156555388,0.2070571259919984,0.6252049583524628
11242,1,0.013322143080284324,4,1,1,0,0,0,1,0,1,1,1,1.05,0.46400294605045106,0.2642238998342846,0.27177315411526415,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.46303501945525294,0.26459143968871596,0.27237354085603116,0.46012322805808087,0.2669223146193287,0.2729544573225903
11243,1,0.012828023207079098,4,1,1,0,0,0,1,0,1,1,1,1.05,0.43029595015576316,0.27842679127725856,0.29127725856697817,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.44321329639889195,0.2659279778393352,0.29085872576177285,0.4302758135326251,0.27899728543181745,0.29072690103555754
11244,2,0.026776140863181107,4,1,1,0,0,0,1,0,1,1,1,1.05,0.6598240469208211,0.21260997067448678,0.12756598240469208,0.6572295247724974,0.19716885743174925,0.14560161779575329,0.6819953234606391,0.18550272798129386,0.13250194855806702,0.6646967407811987,0.1931483515296068,0.1421549076891944
11245,2,0.01691112276003521,4,1,1,0,0,0,1,0,1,1,1,1.05,0.1786339754816112,0.2084063047285464,0.6129597197898424,0.18088412507135157,0.20644383839665126,0.6126720365319972,0.18590522478736332,0.2065613608748481,0.6075334143377886,0.17498014315561947,0.19600627033725193,0.6290135865071288
6097,1,0.013805194838301019,4,1,1,0,0,1,0,0,1,1,1,1.05,0.3258041871412644,0.31494404756988886,0.35925176528884667,0.32495063909383765,0.3194430011430946,0.35560635976306765,0.33219761499148215,0.3100511073253833,0.3577512776831346,0.31622671847782396,0.32801822323462415,0.3557550582875519
6098,0,0.020835417841431836,4,1,1,0,0,1,0,0,1,1,1,1.05,0.7030022330659168,0.1869985939955339,0.10999917293854934,0.7151598592626587,0.17293865687624294,0.11190148386109836,0.725753243897075,0.1702221244776776,0.10402463162524742,0.7276943144831105,0.17000999913587714,0.10229568638101233
6099,0,0.027150095842453252,4,1,1,0,0,1,0,0,1,1,1,1.05,0.43940125543215836,0.2906808305166586,0.269917914051183,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.4533333333333333,0.2733333333333333,0.2733333333333333,0.4278010963896814,0.3021345243252125,0.27006437928510607
6100,2,0.021207894441516197,4,1,1,0,0,1,0,0,1,1,1,1.05,0.1348314606741573,0.23595505617977527,0.6292134831460674,0.1453287197231834,0.22491349480968856,0.629757785467128,0.14255078851948552,0.21399079108005908,0.6434584204004554,0.1466783923791428,0.21087024900021187,0.6424513586206454
11239,0,0.01813624247910897,4,1,1,0,0,0,1,0,1,0,1,1.05,0.8185538881309686,0.10368349249658936,0.07776261937244201,0.8308168795973675,0.10329074719318622,0.06589237320944638,0.8351893095768373,0.10300668151447662,0.061804008908685974,0.8424671606256441,0.09746853468002924,0.06006430469432676
6096,1,0.015092731448242915,4,1,1,0,0,1,0,0,1,1,1,1.05,0.39616613418530355,0.2971246006389776,0.30670926517571884,0.4030403040304031,0.29142914291429145,0.3055305530553056,0.40414507772020725,0.2860103626943005,0.3098445595854922,0.3998292806718036,0.3042725972408065,0.2958981220873898
6092,2,0.026675982486623465,4,1,1,0,0,1,0,0,1,1,1,1.05,0.1809859255351006,0.2500463444892837,0.5689677299756157,0.19640321817321343,0.2356838618078561,0.5679129200189305,0.18603995034420495,0.22147613136214872,0.5924839182936462,0.18196990533666232,0.23352070176375553,0.584509392899582
6093,0,0.012249063876715885,4,1,1,0,0,1,0,0,1,1,1,1.05,0.32613126783530366,0.29555646147574394,0.3783122706889523,0.3236326109391125,0.2932920536635707,0.38307533539731675,0.3225806451612903,0.2903225806451613,0.38709677419354843,0.32510474464953004,0.3037028649077114,0.3711923904427584
6094,2,0.00874597523718395,4,1,1,0,0,1,0,0,1,1,1,1.05,0.27139552814186585,0.2968388589051658,0.4317656129529684,0.27716535433070866,0.2944881889763779,0.4283464566929133,0.2744315915436777,0.29158356601515756,0.43398484244116475,0.2670600079951437,0.2974637627515139,0.43547622925334234
6095,2,0.020510151212109806,4,1,1,0,0,1,0,0,1,1,1,1.05,0.12462908011869436,0.20771513353115725,0.6676557863501484,0.12282292312831034,0.2115283676098678,0.6656487092618218,0.1094224924012158,0.2066869300911854,0.6838905775075987,0.10990202100159958,0.20164031886695152,0.6884576601314488
6091,0,0.01583639658543404,4,1,1,0,0,1,0,0,1,1,1,1.05,0.2906808305166586,0.269917914051183,0.43940125543215836,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.30051916932907347,0.2661741214057508,0.4333067092651757,0.2870565569367,0.2771864174431745,0.43575702562012564
6088,0,0.016480050973494177,4,1,1,0,0,1,0,0,1,1,1,1.05,0.8088978766430739,0.11830131445904954,0.07280080889787664,0.8107259920496548,0.12755422274914568,0.06171978520119952,0.8130636786007106,0.13241322765783,0.054523093741459416,0.8199861241095827,0.12082918957282263,0.0591846863175948
6089,2,0.021740547762064338,4,1,1,0,0,1,0,0,1,1,1,1.05,0.3608748481166464,0.28760631834750905,0.3515188335358444,0.36909349016426696,0.26891097140539444,0.36199553843033866,0.35478754487018943,0.2733951081058519,0.3718173470239586,0.35724216897031164,0.28813282080641206,0.35462501022327636
6090,1,0.017227417749522946,4,1,1,0,0,1,0,0,1,1,1,1.05,0.43029595015576316,0.29127725856697817,0.27842679127725856,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.44173495902458526,0.27283629822106736,0.28542874275434743,0.43198152809640494,0.2923379525486245,0.2756805193549707
