match_idx,y,w_b365,w_bw,w_ps,w_wh,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq
852,0,0.2391050391955287,0.23662277097461057,0.25797817534353457,0.2662940144863261,0.37835930635304693,0.31383472744804186,0.3078059661989112,0.3783563513819937,0.31370193978915684,0.3079417088288495
853,2,0.23910444502858652,0.2366455106118323,0.2579691044489939,0.2662809399105873,0.26915231329215655,0.27776211257383476,0.45308557413400874,0.2691956771459274,0.27778540906800164,0.45301891378607095
854,0,0.24138217160878747,0.2364545266363462,0.2588230557375506,0.2633402460173157,0.6325750264208663,0.2212063031648669,0.14621867041426687,0.6325318575723213,0.22112268014922543,0.14634546227845327
855,0,0.2391047162926997,0.23663513232509645,0.25797324436176394,0.2662869070204399,0.4507879612109002,0.2832061427903103,0.26600589599878954,0.45081249609551804,0.2829697595961669,0.26621774430831513
856,0,0.24138250934823452,0.2364421968507228,0.2588280117239246,0.26334728207711805,0.535115936475529,0.2552267620829222,0.2096573014415489,0.5351337039131628,0.2550919186175557,0.20977437746928138
857,0,0.23910465158015556,0.23663760867714034,0.25797225654000494,0.2662854832026991,0.6805255614857494,0.20147779385957018,0.11799664465468034,0.6804937910662757,0.20133248311811197,0.11817372581561239
858,0,0.23910485310976176,0.2366298956863516,0.2579753332705659,0.26628991793332085,0.8038799835695418,0.12928376716405887,0.06683624926639933,0.8037823369140029,0.12922171426039286,0.06699594882560435
859,1,0.2391052045801884,0.23661643659914983,0.2579807021552583,0.26629765666540345,0.6355168865299741,0.22002911851544107,0.14445399495458486,0.6355241080738238,0.22003111464491262,0.1444447772812637
860,1,0.239104339591912,0.23664954297714855,0.2579674959375362,0.2662786214934032,0.30476998893384843,0.2831553905921667,0.4120746204739849,0.3047998901556073,0.2831252052975014,0.4120749045468913
861,0,0.2413832593359704,0.23641478954010298,0.25883902824847804,0.2633629228754486,0.8513575021367527,0.10425100088618144,0.044391496977065924,0.8514344371059918,0.1040472991721227,0.04451826372188556
862,1,0.24138224721532592,0.2364517671544278,0.25882416491558907,0.2633418207146571,0.6353018590205498,0.2365995762791315,0.1280985647003188,0.6351478560285366,0.23658454756831598,0.12826759640314744
863,2,0.2413829828696365,0.2364248970826277,0.2588349654495209,0.26335715459821485,0.06581601013863662,0.15193210182484065,0.7822518880365228,0.06593835667044355,0.15179542335589843,0.782266219973658
864,2,0.24138233409986998,0.23644859557109327,0.2588254397400114,0.2633436305890253,0.7138324598482284,0.19178548027048756,0.09438205988128404,0.7138262186681745,0.19170662131082414,0.09446716002100138
865,1,0.24138366647001544,0.23639989534486502,0.25884501510798774,0.26337142307713174,0.3968133085668536,0.26457448573788084,0.33861220569526546,0.3968172300947369,0.26424796509942855,0.33893480480583466
866,0,0.24138234360238797,0.23644824866565656,0.2588255791794653,0.2633438285524901,0.31788053919429904,0.31233791370724096,0.36978154709846,0.31803886051154756,0.31227935786352096,0.3696817816249314
867,1,0.2413828178380774,0.23643092812084293,0.2588325412387829,0.2633537128022967,0.6341161083026033,0.2109790399070629,0.15490485179033384,0.6339578565384276,0.21083434762420789,0.15520779583736458
868,1,0.23873806856892352,0.2379912661290541,0.2594154702705078,0.2638551950315145,0.22326384325589888,0.261684867911065,0.5150512888330361,0.22322454028713262,0.2615741685414713,0.5152012911713961
869,0,0.23873883001221702,0.23796413814522585,0.2594263744327915,0.26387065740976573,0.4281845463309779,0.30438213667974845,0.26743331698927364,0.42832940578348155,0.30445105699210173,0.26721953722441666
870,0,0.23873852356967865,0.2379750600976374,0.25942198431198094,0.26386443202070303,0.2610585840116771,0.24860006021146488,0.49034135577685817,0.2610822923567237,0.24847169898505506,0.49044600865822124
871,2,0.2387388338241546,0.23796400224695805,0.2594264290577437,0.2638707348711437,0.38962797604396665,0.26925918803352955,0.34111283592250374,0.3899202838848001,0.2690119131635597,0.3410678029516403
872,0,0.23873797245619605,0.23799468779950916,0.2594140949297192,0.26385324481457567,0.4381680581961554,0.2874725506283942,0.27435939117545044,0.4380698798512644,0.28756235096431704,0.27436776918441863
873,0,0.24100532791722185,0.23780878060181462,0.26026070013421704,0.2609251913467464,0.43880219681304405,0.28105853420513816,0.2801392689818177,0.438913153125947,0.2809821750427589,0.2801046718312941
874,0,0.24100663269016823,0.2377643010239099,0.26027871417008186,0.26095035211583995,0.5488307926717935,0.24636372403172904,0.20480548329647755,0.5486762525798203,0.24619590337233813,0.20512784404784157
875,1,0.23873939847906553,0.23794386195681363,0.25943452457546207,0.2638822149886587,0.2765691604399414,0.28602028517260536,0.43741055438745324,0.27640131844148513,0.28582048535031856,0.43777819620819625
876,0,0.23873846700800497,0.23797707538388516,0.25942117426200617,0.26386328334610365,0.742937328513309,0.1789929914189037,0.0780696800677873,0.7427979657499462,0.17907354977595574,0.07812848447409815
877,0,0.23873806618409651,0.23799135103720642,0.25941543614164464,0.2638551466370524,0.57027139817688,0.2532176964436568,0.1765109053794633,0.5704551930115275,0.2530518754322886,0.176492931556184
878,2,0.24100589841831122,0.23778934370339436,0.26026857195213804,0.26093618592615647,0.3223455940850795,0.2773811125194938,0.4002732933954266,0.322326611348892,0.277426864547257,0.40024652410385103
879,2,0.238739052594268,0.23795620143032623,0.25942956463788885,0.2638751813375169,0.3252972485964463,0.32383589791645195,0.35086685348710167,0.32529087041311955,0.3237741756245704,0.35093495396231
880,2,0.23968559582956853,0.23698359603429162,0.2625064944591623,0.26082431367697756,0.4500199441199873,0.2737989305281301,0.2761811253518825,0.45005807742444937,0.2736532040047999,0.2762887185707507
881,1,0.23743015378276536,0.23715713166998212,0.2616561349858197,0.2637565795614329,0.4997985330912911,0.2781461171842272,0.22205534972448174,0.4997616411196103,0.27818165524898586,0.22205670363140387
882,0,0.23968635797359994,0.23695604156566338,0.26251772396264633,0.2608398764980904,0.4070712175004544,0.28482045222176533,0.3081083302777803,0.40703341737913246,0.2848787999624629,0.3080877826584047
883,2,0.23968572231678376,0.23697902564454368,0.26250835705948206,0.2608268949791905,0.2915120592924772,0.2895121306842038,0.41897581002331913,0.29145553631690047,0.2894363140193165,0.41910814966378296
884,2,0.23968682091078242,0.23693928610642645,0.26252455251832296,0.2608493404644681,0.26322206001741116,0.2389893882377744,0.49778855174481446,0.26365567789147,0.2388385560090203,0.49750576609950975
885,1,0.2396863161878422,0.23695755326314497,0.26251710788456545,0.2608390226644474,0.09782085394905098,0.17824494014017458,0.7239342059107745,0.09781322479097933,0.17837259998566518,0.7238141752233556
886,2,0.2387378729707931,0.2379982289398311,0.2594126715699812,0.26385122651939463,0.4064931038821656,0.32773862902028145,0.26576826709755297,0.4067022787455599,0.3276717564047477,0.2656259648496924
887,2,0.2387379895836558,0.2379940780933991,0.259414340001015,0.2638535923219302,0.41040926129822825,0.32075940275253323,0.2688313359492386,0.4104292870757349,0.32087908208919913,0.26869163083506603
888,2,0.23873873365189344,0.23796757316018252,0.2594249937132472,0.26386869947467684,0.2744400349292335,0.2836519225131029,0.4419080425576635,0.27464968572069376,0.28343714950393806,0.4419131647753682
889,2,0.23873850212772552,0.23797582409534426,0.2594216772208775,0.2638639965560527,0.4570100063160072,0.2697387095835444,0.2732512841004484,0.4570676857783555,0.26961920116426397,0.27331311305738065
890,0,0.23873841487017194,0.23797893287413716,0.25942042763915224,0.26386222461653874,0.3730884243952438,0.30339776887990333,0.32351380672485297,0.37313174397084115,0.3034343795688968,0.32343387646026206
891,1,0.2387391734864298,0.23795188943425358,0.25943129787205677,0.2638776392072598,0.2501481826916248,0.27551807453751914,0.47433374277085594,0.2504614871321406,0.2754056688506551,0.4741328440172044
892,0,0.23873793385322914,0.23799606192796358,0.25941354259917476,0.26385246161963255,0.8367586826695959,0.11301219727816623,0.05022912005223779,0.8367667446293124,0.11299314627244901,0.05024010909823844
893,2,0.2410055531614784,0.23780110867645884,0.26026380720657777,0.260929530955485,0.4146679023869892,0.2986595385328649,0.28667255908014594,0.4145973319521807,0.2985885561190181,0.2868141119288012
894,0,0.2410061407967836,0.23778108053048938,0.2602719185031483,0.26094086016957874,0.603418886280079,0.22659331915654277,0.1699877945633782,0.6036874089060617,0.2263877602434776,0.16992483085046076
895,2,0.24100637652578463,0.23777304097454133,0.26027517450139154,0.2609454079982825,0.5979288427636669,0.2310527077095976,0.17101844952673556,0.5979813180273706,0.2309577696359764,0.17106091233665294
896,0,0.24100596503900487,0.23778707278850686,0.26026949166215824,0.26093747051033006,0.41166525659879594,0.2922820324397686,0.29605271096143543,0.4118029604464398,0.29213794357793404,0.29605909597562613
897,0,0.24100528890157633,0.23781010921262583,0.26026016205780045,0.26092443982799746,0.6315580561699805,0.21120056557266856,0.157241378257351,0.6316589813685348,0.21107169518764107,0.15726932344382416
898,0,0.24100579633533203,0.23779282295976653,0.26026716287111495,0.26093421783378656,0.7239576217161624,0.18446649809354723,0.09157588019029046,0.7242295475910829,0.18432014757484144,0.0914503048340757
899,2,0.2410060619723224,0.23778376816776697,0.2602708300198366,0.260939339840074,0.1558311936763244,0.21786680221048016,0.6263020041131954,0.15602459247829853,0.21767466609861316,0.6263007414230883
900,0,0.24100663523985943,0.23776421401416317,0.26027874940898216,0.2609504013369952,0.43395657134892995,0.30406600299301684,0.2619774256580531,0.4338195166466189,0.3042997442901627,0.2618807390632184
901,0,0.24100603390397898,0.23778472511780696,0.26027044245885217,0.26093879851936186,0.4388541087131064,0.27079812751587046,0.2903477637710231,0.4388629605903792,0.27070852090580955,0.2904285185038112
902,0,0.23873828306681846,0.23798362782224816,0.2594185404954782,0.2638595486154552,0.3202904542880474,0.29999696874102333,0.3797125769709293,0.3206036276618974,0.29978224632444805,0.3796141260136546
903,1,0.23873852332425508,0.23797506884247885,0.2594219807969659,0.26386442703630014,0.30930203036041937,0.27403022433835805,0.4166677453012226,0.3093021752594987,0.27385297453557406,0.4168448502049272
904,1,0.23742984796215608,0.23716870573529533,0.2616514535615915,0.2637499927409571,0.568964754499456,0.2540109856316058,0.17702425986893824,0.5691071841132423,0.2538898809133602,0.17700293497339753
905,0,0.23968662222919937,0.23694647886356346,0.26252162116086836,0.26084527774636873,0.5261845310972737,0.27238604868563504,0.2014294202170914,0.5262766206274772,0.27222710252044124,0.20149627685208144
906,2,0.2396860055020917,0.23696878947871827,0.2625125286828113,0.2608326763363788,0.35028384553465963,0.268235145422485,0.3814810090428553,0.35029178018669294,0.26815949690159985,0.38154872291170727
907,2,0.23968785098294457,0.23690195354503876,0.2625397672814876,0.26087042819052914,0.07940843772644843,0.17923822227644304,0.7413533399971086,0.07953123864692228,0.17944553234579197,0.7410232290072858
908,2,0.23968655697278196,0.23694884074223627,0.26252065859578333,0.26084394368919844,0.47908064109339027,0.25757215530420313,0.26334720360240654,0.4789128845171618,0.25742117168186796,0.2636659438009703
909,0,0.23968654159413788,0.23694939731354725,0.26252043176965884,0.26084362932265603,0.594818999702012,0.23786118919243524,0.16731981110555275,0.5945713358316101,0.2381155717778406,0.16731309239054926
910,2,0.23873849336283737,0.23797613638868118,0.2594215516936881,0.26386381855479335,0.4096593710964328,0.3016648010766939,0.28867582782687334,0.4095585715172704,0.3018615839420673,0.2885798445406624
911,0,0.2387383465965679,0.23798136497214611,0.2594194500521088,0.26386083837917723,0.5535661252796615,0.26676870624906207,0.17966516847127645,0.5536397225111657,0.2667372828162547,0.17962299467257964
912,1,0.23873841678974686,0.23797886448931346,0.2594204551265934,0.26386226359434634,0.26909749003957006,0.31306720670056465,0.4178353032598653,0.26893679271254844,0.31312673273559627,0.4179364745518553
913,0,0.2387389284459539,0.2379606286246728,0.2594277851021448,0.2638726578272285,0.6822276314514851,0.21132802349310115,0.10644434505541371,0.682170002591871,0.21133981048017095,0.10649018692795802
914,2,0.2387386438268112,0.23797077469214292,0.2594237068449348,0.2638668746361111,0.42067089640241306,0.285224070659773,0.2941050329378139,0.42046706078785495,0.2853633438234962,0.2941695953886489
915,0,0.23873890355337826,0.2379615161921541,0.25942742833976645,0.2638721519147012,0.4535695336322764,0.2908518394800453,0.2555786268876783,0.4533061446151278,0.29112375755687514,0.25557009782799694
916,0,0.23873884330115158,0.23796366438142125,0.2594265648644089,0.26387092745301827,0.49725656397064383,0.2949022109844217,0.20784122504493446,0.4974864410261352,0.2949905209387624,0.20752303803510241
917,2,0.2410050406324014,0.23781856165473683,0.26025673889553524,0.2609196588173265,0.15707184996103873,0.2410815608479344,0.6018465891910268,0.15710875493932946,0.24104766184268941,0.6018435832179811
918,0,0.24100562860334143,0.23779853847375915,0.26026484812168393,0.2609309848012155,0.6833524314527407,0.19861517390236108,0.11803239464489834,0.6833750889509731,0.19859528846213315,0.11802962258689377
919,0,0.2410060090495615,0.23778557245774484,0.26027009928965633,0.26093831920303734,0.3512231207759488,0.29555482894318197,0.3532220502808692,0.351165802296588,0.2954255128366768,0.35340868486673516
920,0,0.23873858427438993,0.23797289697548293,0.2594228537857384,0.2638656649643887,0.23202424349564804,0.2428446672035336,0.5251310893008183,0.2319915135273451,0.2428752464512282,0.5251332400214267
921,2,0.23873843913292747,0.23797806849715053,0.25942077507757577,0.2638627172923462,0.5585761309834881,0.2513915662603165,0.19003230275619543,0.5584907070950506,0.2516191085907413,0.18989018431420807
922,0,0.24100543476421052,0.2378051416872748,0.2602621738661242,0.26092724968239045,0.4090281008377991,0.27464376155320513,0.3163281376089958,0.4091230650611117,0.27446917358052575,0.31640776135836257
923,0,0.24100572077025284,0.23779539805048994,0.2602661199738817,0.2609327612053755,0.7371112618873354,0.16554973960428437,0.09733899850838015,0.7370689188034245,0.16550456735229352,0.09742651384428191
924,2,0.2410057050028263,0.23779593533026577,0.2602659023787425,0.26093245728816533,0.40896843761906104,0.30832041310738506,0.28271114927355395,0.40907445269339154,0.3082058331070084,0.2827197141996
925,2,0.24100508015480693,0.23781721631976366,0.2602572837431616,0.2609204197822678,0.32439631437689675,0.3043842676272102,0.371219417995893,0.32439245735290145,0.3043458073127871,0.3712617353343114
926,2,0.24100620504033496,0.23777888980009523,0.26027280574189304,0.26094209941767676,0.13069616395391645,0.22962605876285527,0.6396777772832283,0.13087429583373558,0.22946078338637896,0.6396649207798855
927,0,0.24100613071542434,0.23778142428835028,0.26027177928239753,0.2609406657138279,0.5322718911036178,0.23805948778220665,0.22966862111417555,0.5321464477918811,0.23812170362864457,0.2297318485794742
928,2,0.23743042095134437,0.2371470147560435,0.261660227045697,0.26376233724691517,0.21360740080103055,0.2594831840388242,0.5269094151601452,0.2136830511547794,0.2591685557474362,0.5271483930977845
929,2,0.23968646706532595,0.23695209438068834,0.26251933260256066,0.260842105951425,0.32980732083416864,0.28516111600760774,0.3850315631582236,0.32991404721196793,0.2848492793910358,0.3852366733969962
930,2,0.23895651857399286,0.23969779466598637,0.25953908183420543,0.2618066049258153,0.46395303198570365,0.2878882124052996,0.2481587556089968,0.4639705485125407,0.2878540887900678,0.24817536269739146
931,1,0.23895732464896652,0.23967151898696665,0.2595496789545465,0.2618214774095203,0.49265254880087056,0.2613768604002921,0.24597059079883743,0.492542929111376,0.2614042337853909,0.2460528371032331
932,1,0.2389571170352861,0.2396782894948042,0.2595469483621809,0.26181764510772887,0.31595910919711917,0.3045355550944219,0.379505335708459,0.3162196265290693,0.30434782736019667,0.3794325461107339
933,1,0.23895735422580577,0.23967055428951373,0.25955006802426955,0.26182202346041095,0.20884334204962893,0.25054112324894046,0.5406155347014306,0.20906277243934346,0.25060268634659927,0.5403345412140572
934,2,0.23895711593042354,0.23967832552016477,0.2595469338329252,0.26181762471648645,0.5299993238467685,0.2554627486098971,0.2145379275433344,0.5297422875575187,0.2554543178445837,0.2148033945978976
935,2,0.23895691930567348,0.23968473579352045,0.2595443485325124,0.2618139963682937,0.6636055630405702,0.22122665617704698,0.11516778078238285,0.6634852222310386,0.221281077715696,0.11523370005326541
936,0,0.24122065490227407,0.23949038862123329,0.2603857534472269,0.2589032030292657,0.45905748526429746,0.2972678031172028,0.2436747116184997,0.4591231082843416,0.2970278209105749,0.2438490708050834
937,2,0.2389572907518344,0.23967262454742094,0.259549233073904,0.2618208516268407,0.3245203305600278,0.30252881974335505,0.3729508496966171,0.32446167049036057,0.3026664168922319,0.37287191261740743
938,2,0.24122033104652302,0.23950051931574887,0.2603816370359815,0.2588975126017466,0.38200986086982436,0.3010040394558957,0.31698609967428,0.3820364766519611,0.30081431157172284,0.31714921177631605
939,2,0.2412214615641898,0.23946513596628602,0.260396014451075,0.25891738801844916,0.2363741192441129,0.25096787425346057,0.5126580065024265,0.23617665549946254,0.2511335121107159,0.5126898323898216
940,2,0.24122129753757046,0.2394702730465459,0.26039392707348896,0.2589145023423947,0.09270432784205762,0.1640493233315164,0.7432463488264259,0.09287783019702901,0.16424009992715546,0.7428820698758155
941,2,0.24122103921554983,0.23947836104020065,0.26039064064456247,0.25890995909968706,0.4298332143413452,0.29158423554340573,0.2785825501152491,0.4299011669761712,0.29146316636510183,0.27863566665872697
942,1,0.24122118221530373,0.23947388410114984,0.26039245977688646,0.2589124739066599,0.7178341062676743,0.17654297755177023,0.10562291618055553,0.7178948206577623,0.17641335406338396,0.1056918252788537
943,1,0.24122109987694726,0.2394764619989312,0.26039141228907753,0.25891102583504394,0.4927462343811555,0.27839760599065044,0.22885615962819406,0.49295277153543265,0.27812166128663895,0.22892556717792825
944,1,0.23895660135477448,0.23969509765711428,0.2595401695469783,0.26180813144113296,0.43589209629350356,0.2850588871386348,0.2790490165678615,0.43574393585057536,0.285196454650831,0.27905960949859365
945,0,0.2389570233890484,0.23968134273895164,0.2595457169702612,0.2618159169017387,0.8214052075245968,0.1190726693760076,0.05952212309939568,0.8215336764835869,0.11898629595566619,0.059480027560746926
946,0,0.23990079267420691,0.23866678778572492,0.2626314497659228,0.2588009697741454,0.6221962288483994,0.22088554501167196,0.15691822613992856,0.622156269879421,0.22072702171965322,0.15711670840092576
947,2,0.23764970826290727,0.23882338646010548,0.2617966487894927,0.2617302564874946,0.2139723468225158,0.25911752358224316,0.526910129595241,0.21414505740614004,0.2589246638574872,0.5269302787363729
948,0,0.23990108304491656,0.2386571937323489,0.2626353726267033,0.25880635059603124,0.5819166455796687,0.25338194066534986,0.16470141375498135,0.5818228528394278,0.2533161677611169,0.16486097939945538
949,2,0.23990189633420403,0.23863029997517035,0.26264636915452955,0.25882143453609613,0.2970882320796998,0.2961573631410047,0.4067544047792954,0.2970064081411461,0.29585742564596385,0.40713616621288995
950,0,0.2399011783504943,0.23865404386454833,0.2626366605626251,0.2588081172223324,0.825032149724642,0.11371108622158278,0.061256764053775316,0.8248613103218024,0.11372893546095811,0.061409754217239355
951,0,0.2399011356101018,0.2386554564980927,0.26263608295674884,0.25880732493505665,0.2056928115132435,0.25646114795818276,0.5378460405285738,0.205827954433024,0.2563226029418464,0.5378494426251296
952,2,0.23895759048678017,0.23966284677328625,0.2595531765288468,0.2618263862110867,0.6561384450245644,0.21240602970625508,0.13145552526918056,0.6560397566309318,0.21248759499654152,0.1314726483725267
953,2,0.24121971702538783,0.23951971481394302,0.26037383736622866,0.25888673079444047,0.24088371128763753,0.25095678981310693,0.5081594988992555,0.24094839856317302,0.25087904169984315,0.5081725597369838
954,0,0.24122076217311378,0.23948703206263763,0.2603871173236303,0.2589050884406183,0.418650749817568,0.296849281199589,0.2844999689828429,0.418601184675551,0.2968599666204608,0.2845388487039882
955,1,0.23895820839724036,0.23964267634042696,0.2595613114757622,0.26183780378657046,0.1781686584041153,0.24550682054396836,0.5763245210519163,0.17829185798413083,0.24540830376151823,0.5762998382543508
956,1,0.23895701225743884,0.23968170564687868,0.2595455706073896,0.26181571148829286,0.31435418542248467,0.281291359676203,0.40435445490131233,0.31425309335358675,0.2812138256244289,0.4045330810219843
957,0,0.23895892498920276,0.239619262117866,0.25957075476005265,0.2618510581328787,0.6954745854438382,0.2050578334206701,0.09946758113549173,0.6948093513922919,0.20543266827069798,0.09975798033701017
958,1,0.23895676380706554,0.23968980400799944,0.25954230449695753,0.26181112768797754,0.40523247285333636,0.2974563699163431,0.2973111572303204,0.4051371877070954,0.29765605286436186,0.2972067594285428
959,2,0.23895708658914133,0.23967928220672846,0.2595465479952626,0.2618170832088676,0.4108556909059529,0.2887725922055399,0.30037171688850717,0.41111190955284993,0.2886643140177746,0.3002237764293754
960,0,0.23895692589920767,0.23968452086338352,0.2595444352149745,0.26181411802243426,0.5558130831497994,0.2684969522613217,0.1756899645888789,0.5559692903650751,0.26830438863338685,0.175726321001538
961,0,0.24122091269511273,0.23948232134269257,0.2603890314421005,0.2589077345200942,0.6563458588698245,0.21980836811285345,0.12384577301732187,0.6562755154836073,0.21974727948911585,0.12397720502727685
962,2,0.24122109160993463,0.23947672081175989,0.2603913071246598,0.2589108804536457,0.5800997899347206,0.247842631370874,0.17205757869440538,0.5799574948151374,0.24797857833182418,0.17206392685303845
963,2,0.24122081649678534,0.23948533206419692,0.260387808087753,0.2589060433512647,0.5756633417883299,0.26177585289822025,0.1625608053134498,0.5755246176445022,0.2618158891804914,0.16265949317500628
964,2,0.2412200998043533,0.23950775024083085,0.260378698900662,0.2588934510541539,0.17059039766571524,0.24869965394355908,0.5807099483907256,0.17065888087239356,0.248732465830676,0.5806086532969306
965,0,0.24122019411740464,0.239504801348078,0.2603798971205244,0.258895107413993,0.8566697749420819,0.10330401730204723,0.04002620775587081,0.8565241042090543,0.10339764236825756,0.040078253422688025
966,0,0.24122075217516742,0.23948734492373017,0.26038699019814576,0.25890491270295674,0.4602098726049406,0.276548419072853,0.26324170832220656,0.4600997718366798,0.27666012574791554,0.26324010241540474
967,2,0.24122083705543407,0.2394846886721478,0.26038806951879634,0.25890640475362187,0.7502327953462826,0.16439427652695554,0.08537292812676195,0.7502477396284699,0.16432887888761297,0.08542338148391711
968,1,0.23895664347190695,0.23969372535231465,0.2595407230025858,0.26180890817319263,0.33476760789254767,0.27385954108061755,0.39137285102683483,0.3347735410149785,0.2738932838237966,0.39133317516122484
969,0,0.23895685679830247,0.23968677325179738,0.2595435268151754,0.26181284313472475,0.14946278216392778,0.2129034520147411,0.637633765821331,0.14956897290225377,0.21298247150390515,0.6374485555938411
970,1,0.24122080434120535,0.2394857124701659,0.2603876535165117,0.2589058296721171,0.5622488728380047,0.2483430146015007,0.1894081125604946,0.5621362730083572,0.2482497026965814,0.18961402429506138
971,1,0.23764901956431703,0.23884715064293296,0.2617870042808815,0.2617168255118685,0.6216935306642704,0.24169838557251844,0.1366080837632111,0.6215279674836597,0.24159071013103792,0.13688132238530246
972,0,0.2399003673413402,0.23868083360533338,0.26262570667499324,0.2587930923783332,0.5462483481782303,0.25509134881640344,0.19866030300536622,0.5463678894391517,0.25501722610805516,0.19861488445279304
973,1,0.23895727420310167,0.23967316426743182,0.25954901540093595,0.26182054612853056,0.6827563234457795,0.20170733710495614,0.11553633944926431,0.682507608514177,0.20175028085160435,0.11574211063421867
974,0,0.2389573688104688,0.23967007857153003,0.25955025988495845,0.2618222927330427,0.6432076957871751,0.20569595566915383,0.15109634854367104,0.6433846934702669,0.20553121071065947,0.1510840958190736
975,2,0.23895724643120886,0.2396740699904677,0.25954865011641814,0.2618200334619053,0.17833911378640407,0.245674584918098,0.575986301295498,0.17861280033379526,0.24546071961179813,0.5759264800544066
976,1,0.24122149491963873,0.2394640911831612,0.2603964389840072,0.2589179749131928,0.3334553964056141,0.26531236091071037,0.40123224268367547,0.3335728389678706,0.2652734898492006,0.4011536711829286
977,0,0.23895730055473877,0.23967230482964805,0.25954936201840706,0.26182103259720607,0.4339637021477367,0.30952918267439145,0.2565071151778717,0.4340237741014517,0.3093551918714378,0.25662103402711056
978,2,0.2389575065883795,0.23966558408190586,0.2595520725486993,0.2618248367810153,0.41529348368582175,0.29173134867337347,0.2929751676408049,0.41535953214755333,0.2917427560259736,0.292897711826473
979,2,0.23895639490173406,0.23970182332772216,0.2595374570635457,0.2618043247069981,0.3064779329236623,0.28119548713236353,0.41232657994397415,0.3065290631272427,0.2811428291763686,0.4123281076963886
980,0,0.23895784953523683,0.23965439284903356,0.25955658607702115,0.2618311715387085,0.49612302973887557,0.2747144302013221,0.22916254005980236,0.4964762185294254,0.2744884612446632,0.2290353202259114
981,0,0.241220815580426,0.23948536074165938,0.2603877964351722,0.2589060272427425,0.3495287499809497,0.2791362234213602,0.3713350265976902,0.3494442382730955,0.2792505919010661,0.37130516982583844
982,2,0.24122050171099813,0.23949518122016697,0.2603838060653843,0.2589005110034506,0.5718067163619823,0.2571771881952087,0.17101609544280885,0.5716756815204739,0.25723252625549514,0.171091792224031
983,2,0.2412211834942884,0.23947384405570651,0.26039247604872523,0.25891249640127983,0.09131584041231067,0.17253628366171223,0.7361478759259771,0.09146240664973723,0.1726430552490332,0.7358945381012296
984,0,0.23895646192619074,0.23969964007424707,0.2595383375755126,0.26180556042404957,0.49150914702804444,0.2579893096630384,0.25050154330891705,0.4914565058880107,0.2579299741459016,0.2506135199660877
985,2,0.2389565276448247,0.23969749915271357,0.2595392010156472,0.2618067721868146,0.3059760238820592,0.27423074402712494,0.41979323209081587,0.30594269832562576,0.27406438568586317,0.41999291598851113
986,1,0.24122088533458305,0.23948317768525768,0.2603886834820256,0.2589072534981337,0.5980797443286892,0.22656019279691555,0.17536006287439532,0.5981896496433471,0.2265731695065649,0.1752371808500879
987,1,0.24122140194847388,0.23946700317605163,0.2603952557371115,0.2589163391383629,0.3605138106938696,0.3111168586714276,0.3283693306347029,0.3606502415713352,0.3109060451464704,0.3284437132821945
988,0,0.24122115862846277,0.23947462260086544,0.260392159699142,0.25891205907152975,0.4174493202518392,0.264987607845944,0.3175630719022168,0.41769095405905926,0.26485708268392516,0.31745196325701547
989,2,0.24122041716953033,0.23949782568592512,0.2603827315384892,0.2588990256060553,0.262101316813604,0.28640242302047303,0.45149626016592304,0.26228454068133655,0.2862796898761883,0.4514357694424751
990,2,0.24122062795450325,0.23949123175500886,0.2603854108554916,0.25890272943499626,0.057364133206109835,0.12251476350107719,0.820121103292813,0.057384894215743304,0.12261293934442694,0.8200021664398298
991,0,0.23764917369377608,0.23884183455138677,0.2617891617673248,0.26171982998751236,0.6233645004555489,0.21722628580745643,0.15940921373699463,0.62336255388913,0.21725637375967102,0.15938107235119903
992,2,0.23990082429627235,0.23866574317150424,0.26263187689183376,0.25880155564038965,0.2686868139035804,0.2964578823371493,0.4348553037592703,0.2686499725233267,0.2964517076332496,0.43489831984342386
993,0,0.23990152737231457,0.2386425048066289,0.2626413787330538,0.25881458908800264,0.7595597202115769,0.1490925630064382,0.09134771678198476,0.7592895941633864,0.14911926609106887,0.09159113974554478
994,1,0.23990126128527045,0.2386513024902405,0.2626377814727852,0.25880965475170387,0.5280177493850742,0.24411811600162076,0.22786413461330507,0.5278647698625487,0.24403656839431134,0.22809866174313992
995,0,0.23990056597674161,0.23867427514943176,0.26262838830912616,0.25879677056470046,0.8609614394357089,0.09879731199789334,0.04024124856639778,0.860944342381076,0.09876241788714986,0.04029323973177421
996,1,0.2399007507018055,0.23866817424060932,0.2626308828671662,0.258800192190419,0.2730840292000691,0.2891527192476627,0.43776325155226814,0.2731505287813343,0.28922074868831615,0.4376287225303496
997,2,0.23990084371280326,0.23866510173476874,0.2626321391650651,0.25880191538736286,0.5992622980796722,0.23393965907057426,0.16679804284975341,0.5990695303371762,0.23392326399377555,0.16700720566904828
998,0,0.2399009671889788,0.23866102219156918,0.26263380722674684,0.25880420339270516,0.3821946764142553,0.2851358092465526,0.33266951433919206,0.38233612194500965,0.28508597037657635,0.3325779076784141
999,0,0.23990284890013053,0.23859875907695202,0.26265926599990036,0.2588391260230172,0.6221616265101352,0.22367691508866222,0.15416145840120266,0.621483417245103,0.223949882904763,0.15456669985013402
